Datetime,forecast_DA,forecast_up,forecast_down
2023-04-16 00:59:59,80.4,11.6,13.3
2023-04-16 02:00:00,79.3,11.6,13.3
2023-04-16 03:00:00,81.2,11.6,13.3
2023-04-16 03:59:59,92.0,15.3,4.2
2023-04-16 05:00:00,100.8,15.3,4.2
2023-04-16 06:00:00,105.6,15.3,4.2
2023-04-16 06:59:59,98.1,15.3,4.2
2023-04-16 08:00:00,68.9,17.3,24.9
2023-04-16 09:00:00,56.7,17.3,24.9
2023-04-16 09:59:59,36.0,17.3,24.9
2023-04-16 11:00:00,37.0,17.3,24.9
2023-04-16 12:00:00,40.2,22.2,20.1
2023-04-16 12:59:59,42.3,22.2,20.1
2023-04-16 14:00:00,45.8,22.2,20.1
2023-04-16 15:00:00,51.0,22.2,20.1
2023-04-16 15:59:59,67.4,9.2,2.5
2023-04-16 17:00:00,81.8,9.2,2.5
2023-04-16 18:00:00,92.1,9.2,2.5
2023-04-16 18:59:59,91.7,9.2,2.5
2023-04-16 20:00:00,88.7,12.2,11.0
2023-04-16 21:00:00,84.1,12.2,11.0
2023-04-16 21:59:59,77.3,12.2,11.0
2023-04-16 23:00:00,74.1,12.2,11.0
2023-04-17 00:00:00,64.6,13.8,11.9
2023-04-17 00:59:59,63.8,13.8,11.9
2023-04-17 02:00:00,66.5,13.8,11.9
2023-04-17 03:00:00,69.7,13.8,11.9
2023-04-17 03:59:59,97.3,28.3,4.5
2023-04-17 05:00:00,110.2,28.3,4.5
2023-04-17 06:00:00,119.3,28.3,4.5
2023-04-17 06:59:59,113.1,28.3,4.5
2023-04-17 08:00:00,77.9,8.7,16.3
2023-04-17 09:00:00,68.2,8.7,16.3
2023-04-17 09:59:59,54.1,8.7,16.3
2023-04-17 11:00:00,42.7,8.7,16.3
2023-04-17 12:00:00,12.6,29.7,34.4
2023-04-17 12:59:59,21.0,29.7,34.4
2023-04-17 14:00:00,30.8,29.7,34.4
2023-04-17 15:00:00,43.5,29.7,34.4
2023-04-17 15:59:59,65.4,15.9,12.4
2023-04-17 17:00:00,89.2,15.9,12.4
2023-04-17 18:00:00,105.5,15.9,12.4
2023-04-17 18:59:59,116.0,15.9,12.4
2023-04-17 20:00:00,97.0,6.0,11.3
2023-04-17 21:00:00,78.8,6.0,11.3
2023-04-17 21:59:59,69.0,6.0,11.3
2023-04-17 23:00:00,39.3,6.0,11.3
2023-04-18 00:00:00,22.3,12.0,13.1
2023-04-18 00:59:59,21.2,12.0,13.1
2023-04-18 02:00:00,20.0,12.0,13.1
2023-04-18 03:00:00,19.1,12.0,13.1
2023-04-18 03:59:59,25.8,10.8,8.5
2023-04-18 05:00:00,32.8,10.8,8.5
2023-04-18 06:00:00,41.3,10.8,8.5
2023-04-18 06:59:59,35.3,10.8,8.5
2023-04-18 08:00:00,0.0,31.2,37.5
2023-04-18 09:00:00,0.0,31.2,37.5
2023-04-18 09:59:59,0.0,31.2,37.5
2023-04-18 11:00:00,-58.7,31.2,37.5
2023-04-18 12:00:00,-1.8,37.2,37.4
2023-04-18 12:59:59,-0.1,37.2,37.4
2023-04-18 14:00:00,-0.1,37.2,37.4
2023-04-18 15:00:00,-80.8,37.2,37.4
2023-04-18 15:59:59,-5.7,19.9,12.1
2023-04-18 17:00:00,-1.0,19.9,12.1
2023-04-18 18:00:00,-4.5,19.9,12.1
2023-04-18 18:59:59,-2.9,19.9,12.1
2023-04-18 20:00:00,-0.6,13.7,6.2
2023-04-18 21:00:00,-0.1,13.7,6.2
2023-04-18 21:59:59,49.6,13.7,6.2
2023-04-18 23:00:00,50.5,13.7,6.2
2023-04-19 00:00:00,55.0,13.5,9.2
2023-04-19 00:59:59,55.0,13.5,9.2
2023-04-19 02:00:00,55.0,13.5,9.2
2023-04-19 03:00:00,55.2,13.5,9.2
2023-04-19 03:59:59,72.9,9.8,9.0
2023-04-19 05:00:00,81.4,9.8,9.0
2023-04-19 06:00:00,89.0,9.8,9.0
2023-04-19 06:59:59,86.5,9.8,9.0
2023-04-19 08:00:00,63.1,9.5,15.0
2023-04-19 09:00:00,56.3,9.5,15.0
2023-04-19 09:59:59,52.4,9.5,15.0
2023-04-19 11:00:00,62.4,9.5,15.0
2023-04-19 12:00:00,66.1,7.8,10.0
2023-04-19 12:59:59,65.3,7.8,10.0
2023-04-19 14:00:00,65.8,7.8,10.0
2023-04-19 15:00:00,65.3,7.8,10.0
2023-04-19 15:59:59,75.4,8.5,14.9
2023-04-19 17:00:00,83.6,8.5,14.9
2023-04-19 18:00:00,93.0,8.5,14.9
2023-04-19 18:59:59,93.2,8.5,14.9
2023-04-19 20:00:00,88.9,12.9,6.8
2023-04-19 21:00:00,85.5,12.9,6.8
2023-04-19 21:59:59,80.5,12.9,6.8
2023-04-19 23:00:00,80.6,12.9,6.8
2023-04-20 00:00:00,80.9,13.5,6.0
2023-04-20 00:59:59,77.7,13.5,6.0
2023-04-20 02:00:00,76.9,13.5,6.0
2023-04-20 03:00:00,80.3,13.5,6.0
2023-04-20 03:59:59,79.2,8.3,4.3
2023-04-20 05:00:00,86.2,8.3,4.3
2023-04-20 06:00:00,91.6,8.3,4.3
2023-04-20 06:59:59,82.9,8.3,4.3
2023-04-20 08:00:00,60.7,22.1,32.1
2023-04-20 09:00:00,51.2,22.1,32.1
2023-04-20 09:59:59,23.0,22.1,32.1
2023-04-20 11:00:00,16.8,22.1,32.1
2023-04-20 12:00:00,19.6,32.7,36.1
2023-04-20 12:59:59,24.2,32.7,36.1
2023-04-20 14:00:00,31.4,32.7,36.1
2023-04-20 15:00:00,44.4,32.7,36.1
2023-04-20 15:59:59,60.7,9.3,13.4
2023-04-20 17:00:00,82.1,9.3,13.4
2023-04-20 18:00:00,92.6,9.3,13.4
2023-04-20 18:59:59,100.8,9.3,13.4
2023-04-20 20:00:00,96.3,7.3,12.1
2023-04-20 21:00:00,87.9,7.3,12.1
2023-04-20 21:59:59,82.3,7.3,12.1
2023-04-20 23:00:00,82.2,7.3,12.1
2023-04-21 00:00:00,82.8,14.0,4.6
2023-04-21 00:59:59,82.0,14.0,4.6
2023-04-21 02:00:00,81.1,14.0,4.6
2023-04-21 03:00:00,80.1,14.0,4.6
2023-04-21 03:59:59,74.8,7.8,4.1
2023-04-21 05:00:00,81.4,7.8,4.1
2023-04-21 06:00:00,85.4,7.8,4.1
2023-04-21 06:59:59,76.3,7.8,4.1
2023-04-21 08:00:00,55.4,49.1,50.6
2023-04-21 09:00:00,32.1,49.1,50.6
2023-04-21 09:59:59,0.0,49.1,50.6
2023-04-21 11:00:00,0.0,49.1,50.6
2023-04-21 12:00:00,0.0,50.5,48.3
2023-04-21 12:59:59,2.5,50.5,48.3
2023-04-21 14:00:00,15.9,50.5,48.3
2023-04-21 15:00:00,29.1,50.5,48.3
2023-04-21 15:59:59,63.1,12.7,8.3
2023-04-21 17:00:00,85.5,12.7,8.3
2023-04-21 18:00:00,97.4,12.7,8.3
2023-04-21 18:59:59,97.9,12.7,8.3
2023-04-21 20:00:00,96.9,8.2,5.4
2023-04-21 21:00:00,94.0,8.2,5.4
2023-04-21 21:59:59,88.3,8.2,5.4
2023-04-21 23:00:00,86.7,8.2,5.4
2023-04-22 00:00:00,78.4,12.1,12.2
2023-04-22 00:59:59,77.5,12.1,12.2
2023-04-22 02:00:00,78.1,12.1,12.2
2023-04-22 03:00:00,79.7,12.1,12.2
2023-04-22 03:59:59,100.6,13.4,4.1
2023-04-22 05:00:00,107.1,13.4,4.1
2023-04-22 06:00:00,114.6,13.4,4.1
2023-04-22 06:59:59,111.0,13.4,4.1
2023-04-22 08:00:00,85.7,13.2,13.7
2023-04-22 09:00:00,78.5,13.2,13.7
2023-04-22 09:59:59,71.4,13.2,13.7
2023-04-22 11:00:00,62.3,13.2,13.7
2023-04-22 12:00:00,55.1,10.8,10.0
2023-04-22 12:59:59,54.6,10.8,10.0
2023-04-22 14:00:00,57.6,10.8,10.0
2023-04-22 15:00:00,59.9,10.8,10.0
2023-04-22 15:59:59,66.6,14.0,11.3
2023-04-22 17:00:00,90.4,14.0,11.3
2023-04-22 18:00:00,101.1,14.0,11.3
2023-04-22 18:59:59,103.4,14.0,11.3
2023-04-22 20:00:00,102.3,12.8,11.7
2023-04-22 21:00:00,92.2,12.8,11.7
2023-04-22 21:59:59,83.4,12.8,11.7
2023-04-22 23:00:00,75.8,12.8,11.7
2023-04-23 00:00:00,61.8,13.6,8.9
2023-04-23 00:59:59,60.7,13.6,8.9
2023-04-23 02:00:00,59.5,13.6,8.9
2023-04-23 03:00:00,58.6,13.6,8.9
2023-04-23 03:59:59,71.1,13.8,8.0
2023-04-23 05:00:00,79.8,13.8,8.0
2023-04-23 06:00:00,87.4,13.8,8.0
2023-04-23 06:59:59,83.7,13.8,8.0
2023-04-23 08:00:00,66.8,16.5,14.0
2023-04-23 09:00:00,56.7,16.5,14.0
2023-04-23 09:59:59,26.3,16.5,14.0
2023-04-23 11:00:00,45.9,16.5,14.0
2023-04-23 12:00:00,27.9,30.8,32.5
2023-04-23 12:59:59,31.9,30.8,32.5
2023-04-23 14:00:00,37.0,30.8,32.5
2023-04-23 15:00:00,48.8,30.8,32.5
2023-04-23 15:59:59,55.1,13.5,15.7
2023-04-23 17:00:00,74.4,13.5,15.7
2023-04-23 18:00:00,89.8,13.5,15.7
2023-04-23 18:59:59,96.2,13.5,15.7
2023-04-23 20:00:00,96.2,12.7,7.3
2023-04-23 21:00:00,90.4,12.7,7.3
2023-04-23 21:59:59,85.1,12.7,7.3
2023-04-23 23:00:00,86.7,12.7,7.3
2023-04-24 00:00:00,75.6,13.1,14.0
2023-04-24 00:59:59,74.8,13.1,14.0
2023-04-24 02:00:00,74.0,13.1,14.0
2023-04-24 03:00:00,76.9,13.1,14.0
2023-04-24 03:59:59,94.1,14.6,8.6
2023-04-24 05:00:00,107.2,14.6,8.6
2023-04-24 06:00:00,112.0,14.6,8.6
2023-04-24 06:59:59,95.1,14.6,8.6
2023-04-24 08:00:00,64.6,45.2,43.1
2023-04-24 09:00:00,47.5,45.2,43.1
2023-04-24 09:59:59,0.0,45.2,43.1
2023-04-24 11:00:00,-0.7,45.2,43.1
2023-04-24 12:00:00,-0.7,83.3,72.3
2023-04-24 12:59:59,-0.6,83.3,72.3
2023-04-24 14:00:00,0.0,83.3,72.3
2023-04-24 15:00:00,0.0,83.3,72.3
2023-04-24 15:59:59,38.3,6.4,7.5
2023-04-24 17:00:00,68.1,6.4,7.5
2023-04-24 18:00:00,87.6,6.4,7.5
2023-04-24 18:59:59,92.5,6.4,7.5
2023-04-24 20:00:00,91.2,13.5,5.1
2023-04-24 21:00:00,86.0,13.5,5.1
2023-04-24 21:59:59,82.6,13.5,5.1
2023-04-24 23:00:00,84.1,13.5,5.1
2023-04-25 00:00:00,76.7,10.5,5.0
2023-04-25 00:59:59,76.2,10.5,5.0
2023-04-25 02:00:00,77.3,10.5,5.0
2023-04-25 03:00:00,79.7,10.5,5.0
2023-04-25 03:59:59,97.9,25.2,5.1
2023-04-25 05:00:00,105.8,25.2,5.1
2023-04-25 06:00:00,134.3,25.2,5.1
2023-04-25 06:59:59,103.5,25.2,5.1
2023-04-25 08:00:00,73.7,16.9,17.0
2023-04-25 09:00:00,62.8,16.9,17.0
2023-04-25 09:59:59,54.2,16.9,17.0
2023-04-25 11:00:00,-80.9,16.9,17.0
2023-04-25 12:00:00,-25.8,35.2,38.7
2023-04-25 12:59:59,-14.5,35.2,38.7
2023-04-25 14:00:00,-80.3,35.2,38.7
2023-04-25 15:00:00,-20.6,35.2,38.7
2023-04-25 15:59:59,-58.7,11.9,5.0
2023-04-25 17:00:00,-20.3,11.9,5.0
2023-04-25 18:00:00,-4.5,11.9,5.0
2023-04-25 18:59:59,-75.7,11.9,5.0
2023-04-25 20:00:00,101.6,7.7,14.5
2023-04-25 21:00:00,90.5,7.7,14.5
2023-04-25 21:59:59,81.0,7.7,14.5
2023-04-25 23:00:00,73.5,7.7,14.5
2023-04-26 00:00:00,70.2,3.3,12.2
2023-04-26 00:59:59,69.3,3.3,12.2
2023-04-26 02:00:00,68.9,3.3,12.2
2023-04-26 03:00:00,71.0,3.3,12.2
2023-04-26 03:59:59,90.8,7.5,2.9
2023-04-26 05:00:00,95.7,7.5,2.9
2023-04-26 06:00:00,101.9,7.5,2.9
2023-04-26 06:59:59,97.2,7.5,2.9
2023-04-26 08:00:00,71.0,11.7,15.1
2023-04-26 09:00:00,64.4,11.7,15.1
2023-04-26 09:59:59,63.1,11.7,15.1
2023-04-26 11:00:00,62.8,11.7,15.1
2023-04-26 12:00:00,64.5,13.6,12.9
2023-04-26 12:59:59,64.5,13.6,12.9
2023-04-26 14:00:00,65.8,13.6,12.9
2023-04-26 15:00:00,66.1,13.6,12.9
2023-04-26 15:59:59,88.6,11.0,3.1
2023-04-26 17:00:00,96.4,11.0,3.1
2023-04-26 18:00:00,99.7,11.0,3.1
2023-04-26 18:59:59,100.0,11.0,3.1
2023-04-26 20:00:00,97.7,9.4,14.8
2023-04-26 21:00:00,94.6,9.4,14.8
2023-04-26 21:59:59,87.5,9.4,14.8
2023-04-26 23:00:00,89.1,9.4,14.8
2023-04-27 00:00:00,79.5,13.7,4.2
2023-04-27 00:59:59,78.4,13.7,4.2
2023-04-27 02:00:00,77.4,13.7,4.2
2023-04-27 03:00:00,76.7,13.7,4.2
2023-04-27 03:59:59,81.9,11.1,4.4
2023-04-27 05:00:00,87.5,11.1,4.4
2023-04-27 06:00:00,93.6,11.1,4.4
2023-04-27 06:59:59,88.1,11.1,4.4
2023-04-27 08:00:00,75.5,9.0,12.7
2023-04-27 09:00:00,70.0,9.0,12.7
2023-04-27 09:59:59,61.6,9.0,12.7
2023-04-27 11:00:00,61.7,9.0,12.7
2023-04-27 12:00:00,59.2,8.6,5.4
2023-04-27 12:59:59,57.9,8.6,5.4
2023-04-27 14:00:00,58.9,8.6,5.4
2023-04-27 15:00:00,58.7,8.6,5.4
2023-04-27 15:59:59,64.6,9.5,6.3
2023-04-27 17:00:00,79.1,9.5,6.3
2023-04-27 18:00:00,90.2,9.5,6.3
2023-04-27 18:59:59,93.2,9.5,6.3
2023-04-27 20:00:00,91.8,12.5,13.5
2023-04-27 21:00:00,87.4,12.5,13.5
2023-04-27 21:59:59,81.7,12.5,13.5
2023-04-27 23:00:00,83.4,12.5,13.5
2023-04-28 00:00:00,82.3,10.3,11.4
2023-04-28 00:59:59,80.9,10.3,11.4
2023-04-28 02:00:00,80.7,10.3,11.4
2023-04-28 03:00:00,81.3,10.3,11.4
2023-04-28 03:59:59,84.2,13.3,12.5
2023-04-28 05:00:00,88.5,13.3,12.5
2023-04-28 06:00:00,93.1,13.3,12.5
2023-04-28 06:59:59,83.9,13.3,12.5
2023-04-28 08:00:00,64.6,14.4,20.1
2023-04-28 09:00:00,60.2,14.4,20.1
2023-04-28 09:59:59,56.4,14.4,20.1
2023-04-28 11:00:00,25.8,14.4,20.1
2023-04-28 12:00:00,24.8,33.9,28.4
2023-04-28 12:59:59,28.8,33.9,28.4
2023-04-28 14:00:00,35.4,33.9,28.4
2023-04-28 15:00:00,47.5,33.9,28.4
2023-04-28 15:59:59,61.4,12.4,6.8
2023-04-28 17:00:00,83.0,12.4,6.8
2023-04-28 18:00:00,95.1,12.4,6.8
2023-04-28 18:59:59,102.7,12.4,6.8
2023-04-28 20:00:00,104.0,8.7,12.4
2023-04-28 21:00:00,93.3,8.7,12.4
2023-04-28 21:59:59,87.7,8.7,12.4
2023-04-28 23:00:00,77.3,8.7,12.4
2023-04-29 00:00:00,65.4,13.0,12.5
2023-04-29 00:59:59,64.1,13.0,12.5
2023-04-29 02:00:00,63.0,13.0,12.5
2023-04-29 03:00:00,62.8,13.0,12.5
2023-04-29 03:59:59,83.9,10.2,7.9
2023-04-29 05:00:00,90.3,10.2,7.9
2023-04-29 06:00:00,94.3,10.2,7.9
2023-04-29 06:59:59,91.5,10.2,7.9
2023-04-29 08:00:00,66.7,3.9,7.8
2023-04-29 09:00:00,61.1,3.9,7.8
2023-04-29 09:59:59,53.2,3.9,7.8
2023-04-29 11:00:00,59.1,3.9,7.8
2023-04-29 12:00:00,33.7,27.9,38.7
2023-04-29 12:59:59,27.4,27.9,38.7
2023-04-29 14:00:00,32.9,27.9,38.7
2023-04-29 15:00:00,37.4,27.9,38.7
2023-04-29 15:59:59,55.5,13.1,11.4
2023-04-29 17:00:00,68.2,13.1,11.4
2023-04-29 18:00:00,82.5,13.1,11.4
2023-04-29 18:59:59,91.8,13.1,11.4
2023-04-29 20:00:00,93.4,10.3,8.0
2023-04-29 21:00:00,87.5,10.3,8.0
2023-04-29 21:59:59,82.7,10.3,8.0
2023-04-29 23:00:00,78.3,10.3,8.0
2023-04-30 00:00:00,69.6,6.9,14.5
2023-04-30 00:59:59,69.1,6.9,14.5
2023-04-30 02:00:00,68.7,6.9,14.5
2023-04-30 03:00:00,68.7,6.9,14.5
2023-04-30 03:59:59,89.5,12.3,11.9
2023-04-30 05:00:00,98.3,12.3,11.9
2023-04-30 06:00:00,102.6,12.3,11.9
2023-04-30 06:59:59,97.5,12.3,11.9
2023-04-30 08:00:00,75.2,13.9,10.4
2023-04-30 09:00:00,66.0,13.9,10.4
2023-04-30 09:59:59,61.6,13.9,10.4
2023-04-30 11:00:00,61.3,13.9,10.4
2023-04-30 12:00:00,62.3,13.6,10.3
2023-04-30 12:59:59,61.9,13.6,10.3
2023-04-30 14:00:00,63.0,13.6,10.3
2023-04-30 15:00:00,63.3,13.6,10.3
2023-04-30 15:59:59,84.9,12.9,2.3
2023-04-30 17:00:00,91.1,12.9,2.3
2023-04-30 18:00:00,97.6,12.9,2.3
2023-04-30 18:59:59,97.9,12.9,2.3
2023-04-30 20:00:00,96.3,5.2,7.4
2023-04-30 21:00:00,94.2,5.2,7.4
2023-04-30 21:59:59,89.7,5.2,7.4
2023-04-30 23:00:00,91.0,5.2,7.4
2023-05-01 00:00:00,89.3,11.0,9.1
2023-05-01 00:59:59,88.6,11.0,9.1
2023-05-01 02:00:00,89.2,11.0,9.1
2023-05-01 03:00:00,87.1,11.0,9.1
2023-05-01 03:59:59,83.2,12.9,9.7
2023-05-01 05:00:00,90.6,12.9,9.7
2023-05-01 06:00:00,94.3,12.9,9.7
2023-05-01 06:59:59,88.6,12.9,9.7
2023-05-01 08:00:00,66.9,29.5,40.9
2023-05-01 09:00:00,54.2,29.5,40.9
2023-05-01 09:59:59,11.7,29.5,40.9
2023-05-01 11:00:00,6.8,29.5,40.9
2023-05-01 12:00:00,12.6,41.7,43.9
2023-05-01 12:59:59,19.7,41.7,43.9
2023-05-01 14:00:00,28.9,41.7,43.9
2023-05-01 15:00:00,51.7,41.7,43.9
2023-05-01 15:59:59,64.0,13.0,14.5
2023-05-01 17:00:00,85.2,13.0,14.5
2023-05-01 18:00:00,98.0,13.0,14.5
2023-05-01 18:59:59,99.6,13.0,14.5
2023-05-01 20:00:00,98.7,13.7,7.6
2023-05-01 21:00:00,96.5,13.7,7.6
2023-05-01 21:59:59,89.5,13.7,7.6
2023-05-01 23:00:00,88.3,13.7,7.6
2023-05-02 00:00:00,79.5,5.8,6.3
2023-05-02 00:59:59,78.7,5.8,6.3
2023-05-02 02:00:00,78.5,5.8,6.3
2023-05-02 03:00:00,79.9,5.8,6.3
2023-05-02 03:59:59,96.4,9.7,3.2
2023-05-02 05:00:00,102.0,9.7,3.2
2023-05-02 06:00:00,106.7,9.7,3.2
2023-05-02 06:59:59,103.9,9.7,3.2
2023-05-02 08:00:00,86.9,6.9,10.7
2023-05-02 09:00:00,79.1,6.9,10.7
2023-05-02 09:59:59,69.0,6.9,10.7
2023-05-02 11:00:00,65.8,6.9,10.7
2023-05-02 12:00:00,63.3,13.9,14.1
2023-05-02 12:59:59,64.2,13.9,14.1
2023-05-02 14:00:00,65.3,13.9,14.1
2023-05-02 15:00:00,65.4,13.9,14.1
2023-05-02 15:59:59,72.6,12.5,8.1
2023-05-02 17:00:00,91.1,12.5,8.1
2023-05-02 18:00:00,98.8,12.5,8.1
2023-05-02 18:59:59,99.5,12.5,8.1
2023-05-02 20:00:00,95.5,13.7,7.5
2023-05-02 21:00:00,91.0,13.7,7.5
2023-05-02 21:59:59,84.3,13.7,7.5
2023-05-02 23:00:00,82.5,13.7,7.5
2023-05-03 00:00:00,76.3,9.2,3.5
2023-05-03 00:59:59,75.1,9.2,3.5
2023-05-03 02:00:00,74.9,9.2,3.5
2023-05-03 03:00:00,74.7,9.2,3.5
2023-05-03 03:59:59,93.3,7.1,13.8
2023-05-03 05:00:00,99.8,7.1,13.8
2023-05-03 06:00:00,105.5,7.1,13.8
2023-05-03 06:59:59,103.5,7.1,13.8
2023-05-03 08:00:00,79.5,13.3,9.3
2023-05-03 09:00:00,68.1,13.3,9.3
2023-05-03 09:59:59,65.2,13.3,9.3
2023-05-03 11:00:00,60.7,13.3,9.3
2023-05-03 12:00:00,60.7,13.5,8.0
2023-05-03 12:59:59,63.0,13.5,8.0
2023-05-03 14:00:00,66.2,13.5,8.0
2023-05-03 15:00:00,68.3,13.5,8.0
2023-05-03 15:59:59,82.2,10.4,8.6
2023-05-03 17:00:00,97.5,10.4,8.6
2023-05-03 18:00:00,104.9,10.4,8.6
2023-05-03 18:59:59,106.9,10.4,8.6
2023-05-03 20:00:00,106.7,10.3,6.1
2023-05-03 21:00:00,102.0,10.3,6.1
2023-05-03 21:59:59,94.7,10.3,6.1
2023-05-03 23:00:00,95.7,10.3,6.1
2023-05-04 00:00:00,89.6,9.9,7.7
2023-05-04 00:59:59,88.4,9.9,7.7
2023-05-04 02:00:00,87.4,9.9,7.7
2023-05-04 03:00:00,86.1,9.9,7.7
2023-05-04 03:59:59,82.3,12.4,10.3
2023-05-04 05:00:00,87.8,12.4,10.3
2023-05-04 06:00:00,89.6,12.4,10.3
2023-05-04 06:59:59,81.2,12.4,10.3
2023-05-04 08:00:00,58.6,38.0,35.6
2023-05-04 09:00:00,47.4,38.0,35.6
2023-05-04 09:59:59,9.1,38.0,35.6
2023-05-04 11:00:00,9.6,38.0,35.6
2023-05-04 12:00:00,0.0,58.1,51.8
2023-05-04 12:59:59,1.3,58.1,51.8
2023-05-04 14:00:00,11.5,58.1,51.8
2023-05-04 15:00:00,19.7,58.1,51.8
2023-05-04 15:59:59,42.7,8.8,11.9
2023-05-04 17:00:00,61.1,8.8,11.9
2023-05-04 18:00:00,81.1,8.8,11.9
2023-05-04 18:59:59,93.3,8.8,11.9
2023-05-04 20:00:00,91.3,10.0,7.2
2023-05-04 21:00:00,85.2,10.0,7.2
2023-05-04 21:59:59,81.4,10.0,7.2
2023-05-04 23:00:00,82.4,10.0,7.2
2023-05-05 00:00:00,85.4,11.9,10.9
2023-05-05 00:59:59,83.5,11.9,10.9
2023-05-05 02:00:00,82.7,11.9,10.9
2023-05-05 03:00:00,83.0,11.9,10.9
2023-05-05 03:59:59,78.6,7.5,14.4
2023-05-05 05:00:00,85.8,7.5,14.4
2023-05-05 06:00:00,90.0,7.5,14.4
2023-05-05 06:59:59,80.1,7.5,14.4
2023-05-05 08:00:00,48.9,61.4,63.9
2023-05-05 09:00:00,0.0,61.4,63.9
2023-05-05 09:59:59,-12.6,61.4,63.9
2023-05-05 11:00:00,-24.1,61.4,63.9
2023-05-05 12:00:00,-18.7,69.7,71.4
2023-05-05 12:59:59,-8.3,69.7,71.4
2023-05-05 14:00:00,0.0,69.7,71.4
2023-05-05 15:00:00,1.3,69.7,71.4
2023-05-05 15:59:59,51.2,7.2,9.8
2023-05-05 17:00:00,74.5,7.2,9.8
2023-05-05 18:00:00,93.0,7.2,9.8
2023-05-05 18:59:59,105.0,7.2,9.8
2023-05-05 20:00:00,105.3,11.2,11.1
2023-05-05 21:00:00,99.2,11.2,11.1
2023-05-05 21:59:59,93.3,11.2,11.1
2023-05-05 23:00:00,94.4,11.2,11.1
2023-05-06 00:00:00,79.5,10.7,6.0
2023-05-06 00:59:59,78.0,10.7,6.0
2023-05-06 02:00:00,76.8,10.7,6.0
2023-05-06 03:00:00,77.8,10.7,6.0
2023-05-06 03:59:59,95.4,12.7,14.1
2023-05-06 05:00:00,103.7,12.7,14.1
2023-05-06 06:00:00,108.5,12.7,14.1
2023-05-06 06:59:59,97.0,12.7,14.1
2023-05-06 08:00:00,69.2,14.2,20.6
2023-05-06 09:00:00,59.3,14.2,20.6
2023-05-06 09:59:59,48.4,14.2,20.6
2023-05-06 11:00:00,48.2,14.2,20.6
2023-05-06 12:00:00,52.4,12.0,14.6
2023-05-06 12:59:59,54.8,12.0,14.6
2023-05-06 14:00:00,57.7,12.0,14.6
2023-05-06 15:00:00,65.2,12.0,14.6
2023-05-06 15:59:59,77.8,12.7,11.0
2023-05-06 17:00:00,95.7,12.7,11.0
2023-05-06 18:00:00,102.2,12.7,11.0
2023-05-06 18:59:59,103.2,12.7,11.0
2023-05-06 20:00:00,100.9,8.7,7.9
2023-05-06 21:00:00,95.5,8.7,7.9
2023-05-06 21:59:59,91.6,8.7,7.9
2023-05-06 23:00:00,88.9,8.7,7.9
2023-05-07 00:00:00,80.8,9.2,9.3
2023-05-07 00:59:59,80.4,9.2,9.3
2023-05-07 02:00:00,79.9,9.2,9.3
2023-05-07 03:00:00,81.2,9.2,9.3
2023-05-07 03:59:59,96.0,11.1,4.5
2023-05-07 05:00:00,100.3,11.1,4.5
2023-05-07 06:00:00,105.2,11.1,4.5
2023-05-07 06:59:59,104.5,11.1,4.5
2023-05-07 08:00:00,80.9,9.2,5.1
2023-05-07 09:00:00,74.5,9.2,5.1
2023-05-07 09:59:59,68.6,9.2,5.1
2023-05-07 11:00:00,68.4,9.2,5.1
2023-05-07 12:00:00,69.9,7.2,13.2
2023-05-07 12:59:59,68.7,7.2,13.2
2023-05-07 14:00:00,69.1,7.2,13.2
2023-05-07 15:00:00,68.5,7.2,13.2
2023-05-07 15:59:59,87.1,8.4,6.9
2023-05-07 17:00:00,92.1,8.4,6.9
2023-05-07 18:00:00,98.2,8.4,6.9
2023-05-07 18:59:59,99.1,8.4,6.9
2023-05-07 20:00:00,94.2,13.1,13.5
2023-05-07 21:00:00,83.2,13.1,13.5
2023-05-07 21:59:59,76.5,13.1,13.5
2023-05-07 23:00:00,72.3,13.1,13.5
2023-05-08 00:00:00,73.1,10.6,5.5
2023-05-08 00:59:59,72.4,10.6,5.5
2023-05-08 02:00:00,71.9,10.6,5.5
2023-05-08 03:00:00,73.9,10.6,5.5
2023-05-08 03:59:59,95.1,15.2,10.5
2023-05-08 05:00:00,101.2,15.2,10.5
2023-05-08 06:00:00,106.1,15.2,10.5
2023-05-08 06:59:59,100.5,15.2,10.5
2023-05-08 08:00:00,71.6,18.9,14.2
2023-05-08 09:00:00,60.6,18.9,14.2
2023-05-08 09:59:59,46.8,18.9,14.2
2023-05-08 11:00:00,31.9,18.9,14.2
2023-05-08 12:00:00,35.1,18.8,18.9
2023-05-08 12:59:59,-22.4,18.8,18.9
2023-05-08 14:00:00,-2.2,18.8,18.9
2023-05-08 15:00:00,-30.1,18.8,18.9
2023-05-08 15:59:59,65.9,7.6,10.6
2023-05-08 17:00:00,89.8,7.6,10.6
2023-05-08 18:00:00,102.2,7.6,10.6
2023-05-08 18:59:59,108.0,7.6,10.6
2023-05-08 20:00:00,108.8,16.0,13.7
2023-05-08 21:00:00,96.1,16.0,13.7
2023-05-08 21:59:59,88.4,16.0,13.7
2023-05-08 23:00:00,88.1,16.0,13.7
2023-05-09 00:00:00,78.1,10.2,7.1
2023-05-09 00:59:59,76.6,10.2,7.1
2023-05-09 02:00:00,74.4,10.2,7.1
2023-05-09 03:00:00,71.0,10.2,7.1
2023-05-09 03:59:59,68.1,13.0,9.5
2023-05-09 05:00:00,74.9,13.0,9.5
